Record.ID,s,word,accuracy,cognate,diff,subject,L2AoA,Language
BUBA109,spa,seahorse,0,0,3,subject24,3,1
BUBA109,spa,dart,0,1,3,subject24,3,1
BUBA109,spa,canoe,0,1,3,subject24,3,1
BUBA109,spa,wreath,0,0,3,subject24,3,1
BUBA109,spa,beaver,0,0,3,subject24,3,1
BUBA109,spa,harmonica,0,1,3,subject24,3,1
BUBA109,spa,rhinoceros,0,1,4,subject24,3,1
BUBA109,spa,acorn,0,0,4,subject24,3,1
BUBA109,spa,igloo,0,1,4,subject24,3,1
BUBA109,spa,stilts,0,0,4,subject24,3,1
BUBA109,spa,dominos,0,1,4,subject24,3,1
BUBA109,spa,harp,0,1,4,subject24,3,1
BUBA109,spa,hammock,0,1,4,subject24,3,1
BUBA109,spa,knocker,0,0,4,subject24,3,1
BUBA109,spa,pyramid,0,1,5,subject24,3,1
BUBA109,spa,muzzle,0,0,5,subject24,3,1
BUBA109,spa,unicorn,0,1,5,subject24,3,1
BUBA109,spa,funnel,0,0,5,subject24,3,1
BUBA109,spa,accordion,0,1,5,subject24,3,1
BUBA109,spa,noose,0,0,5,subject24,3,1
BUBA109,spa,asparagus,0,1,5,subject24,3,1
BUBA109,spa,compass,0,1,5,subject24,3,1
BUBA109,spa,latch,0,0,6,subject24,3,1
BUBA109,spa,tripod,0,1,6,subject24,3,1
BUBA109,spa,scroll,0,0,6,subject24,3,1
BUBA109,spa,tongs,0,0,6,subject24,3,1
BUBA109,spa,sphinx,0,1,6,subject24,3,1
BUBA109,spa,yoke,0,0,6,subject24,3,1
BUBA109,spa,trellis,0,0,6,subject24,3,1
BUBA109,spa,protractor,0,0,6,subject24,3,1
BUBA109,spa,abacus,0,1,6,subject24,3,1
BUBA112,spa,comb,1,0,1,subject25,8,0
BUBA112,spa,flower,1,1,1,subject25,8,0
BUBA112,spa,helicopter,1,1,2,subject25,8,0
BUBA112,spa,broom,1,0,2,subject25,8,0
BUBA112,spa,octopus,1,0,2,subject25,8,0
BUBA112,spa,mushroom,1,0,2,subject25,8,0
BUBA112,spa,hanger,1,0,2,subject25,8,0
BUBA112,spa,wheelchair,1,0,2,subject25,8,0
BUBA112,spa,camel,1,1,2,subject25,8,0
BUBA112,spa,mask,1,1,2,subject25,8,0
BUBA112,spa,racquet,1,1,3,subject25,8,0
BUBA112,spa,snail,1,0,3,subject25,8,0
BUBA112,spa,volcano,1,1,3,subject25,8,0
BUBA112,spa,seahorse,1,0,3,subject25,8,0
BUBA112,spa,dart,1,1,3,subject25,8,0
BUBA112,spa,canoe,1,1,3,subject25,8,0
BUBA112,spa,wreath,1,0,3,subject25,8,0
BUBA112,spa,beaver,0,0,3,subject25,8,0
BUBA112,spa,harmonica,1,1,3,subject25,8,0
BUBA112,spa,rhinoceros,1,1,4,subject25,8,0
BUBA112,spa,acorn,0,0,4,subject25,8,0
BUBA112,spa,igloo,1,1,4,subject25,8,0
BUBA112,spa,stilts,1,0,4,subject25,8,0
BUBA112,spa,dominos,0,1,4,subject25,8,0
BUBA112,spa,harp,1,1,4,subject25,8,0
BUBA112,spa,hammock,1,1,4,subject25,8,0
BUBA112,spa,knocker,0,0,4,subject25,8,0
BUBA112,spa,pyramid,1,1,5,subject25,8,0
BUBA112,spa,muzzle,1,0,5,subject25,8,0
BUBA112,spa,unicorn,1,1,5,subject25,8,0
BUBA112,spa,funnel,1,0,5,subject25,8,0
BUBA112,spa,accordion,1,1,5,subject25,8,0
BUBA112,spa,noose,0,0,5,subject25,8,0
BUBA112,spa,asparagus,0,1,5,subject25,8,0
BUBA112,spa,compass,0,1,5,subject25,8,0
BUBA112,spa,latch,0,0,6,subject25,8,0
BUBA112,spa,tripod,1,1,6,subject25,8,0
BUBA112,spa,scroll,1,0,6,subject25,8,0
BUBA112,spa,tongs,0,0,6,subject25,8,0
BUBA112,spa,sphinx,0,1,6,subject25,8,0
BUBA112,spa,yoke,0,0,6,subject25,8,0
BUBA112,spa,trellis,0,0,6,subject25,8,0
BUBA112,spa,protractor,0,0,6,subject25,8,0
BUBA112,spa,abacus,1,1,6,subject25,8,0
BUBA113,spa,comb,1,0,1,subject26,5,0
BUBA113,spa,flower,1,1,1,subject26,5,0
BUBA113,spa,helicopter,1,1,2,subject26,5,0
BUBA113,spa,broom,1,0,2,subject26,5,0
BUBA113,spa,octopus,0,0,2,subject26,5,0
BUBA113,spa,mushroom,1,0,2,subject26,5,0
BUBA113,spa,hanger,1,0,2,subject26,5,0
BUBA113,spa,wheelchair,1,0,2,subject26,5,0
BUBA113,spa,camel,1,1,2,subject26,5,0
BUBA113,spa,mask,1,1,2,subject26,5,0
BUBA113,spa,racquet,1,1,3,subject26,5,0
BUBA113,spa,snail,1,0,3,subject26,5,0
BUBA113,spa,volcano,1,1,3,subject26,5,0
BUBA113,spa,seahorse,1,0,3,subject26,5,0
BUBA113,spa,dart,1,1,3,subject26,5,0
BUBA113,spa,canoe,0,1,3,subject26,5,0
BUBA113,spa,wreath,0,0,3,subject26,5,0
BUBA113,spa,beaver,0,0,3,subject26,5,0
BUBA113,spa,harmonica,1,1,3,subject26,5,0
BUBA113,spa,rhinoceros,0,1,4,subject26,5,0
BUBA113,spa,acorn,0,0,4,subject26,5,0
BUBA113,spa,igloo,1,1,4,subject26,5,0
BUBA113,spa,stilts,1,0,4,subject26,5,0
BUBA113,spa,dominos,1,1,4,subject26,5,0
BUBA113,spa,harp,1,1,4,subject26,5,0
BUBA113,spa,hammock,1,1,4,subject26,5,0
BUBA113,spa,knocker,0,0,4,subject26,5,0
BUBA113,spa,pyramid,1,1,5,subject26,5,0
BUBA113,spa,muzzle,0,0,5,subject26,5,0
BUBA113,spa,unicorn,1,1,5,subject26,5,0
BUBA113,spa,funnel,1,0,5,subject26,5,0
BUBA113,spa,accordion,1,1,5,subject26,5,0
BUBA113,spa,noose,0,0,5,subject26,5,0
BUBA113,spa,asparagus,1,1,5,subject26,5,0
BUBA113,spa,compass,0,1,5,subject26,5,0
BUBA113,spa,latch,0,0,6,subject26,5,0
BUBA113,spa,tripod,1,1,6,subject26,5,0
BUBA113,spa,scroll,0,0,6,subject26,5,0
BUBA113,spa,tongs,0,0,6,subject26,5,0
BUBA113,spa,sphinx,0,1,6,subject26,5,0
BUBA113,spa,yoke,0,0,6,subject26,5,0
BUBA113,spa,trellis,0,0,6,subject26,5,0
BUBA113,spa,protractor,0,0,6,subject26,5,0
BUBA113,spa,abacus,0,1,6,subject26,5,0
BUBA120,spa,comb,0,0,1,subject27,9,0
BUBA120,spa,flower,0,1,1,subject27,9,0
BUBA120,spa,helicopter,0,1,2,subject27,9,0
BUBA120,spa,broom,0,0,2,subject27,9,0
BUBA120,spa,octopus,0,0,2,subject27,9,0
BUBA120,spa,mushroom,0,0,2,subject27,9,0
BUBA120,spa,hanger,0,0,2,subject27,9,0
BUBA120,spa,wheelchair,0,0,2,subject27,9,0
BUBA120,spa,camel,0,1,2,subject27,9,0
BUBA120,spa,mask,0,1,2,subject27,9,0
BUBA120,spa,racquet,0,1,3,subject27,9,0
BUBA120,spa,snail,0,0,3,subject27,9,0
BUBA120,spa,volcano,0,1,3,subject27,9,0
BUBA120,spa,seahorse,0,0,3,subject27,9,0
BUBA120,spa,dart,0,1,3,subject27,9,0
BUBA120,spa,canoe,0,1,3,subject27,9,0
BUBA120,spa,wreath,0,0,3,subject27,9,0
BUBA120,spa,beaver,0,0,3,subject27,9,0
BUBA120,spa,harmonica,0,1,3,subject27,9,0
BUBA120,spa,rhinoceros,0,1,4,subject27,9,0
BUBA120,spa,acorn,0,0,4,subject27,9,0
BUBA120,spa,igloo,0,1,4,subject27,9,0
BUBA120,spa,stilts,0,0,4,subject27,9,0
BUBA120,spa,dominos,0,1,4,subject27,9,0
BUBA120,spa,harp,0,1,4,subject27,9,0
BUBA120,spa,hammock,0,1,4,subject27,9,0
BUBA120,spa,knocker,0,0,4,subject27,9,0
BUBA120,spa,pyramid,0,1,5,subject27,9,0
BUBA120,spa,muzzle,0,0,5,subject27,9,0
BUBA120,spa,unicorn,0,1,5,subject27,9,0
BUBA120,spa,funnel,0,0,5,subject27,9,0
BUBA120,spa,accordion,0,1,5,subject27,9,0
BUBA120,spa,noose,0,0,5,subject27,9,0
BUBA120,spa,asparagus,0,1,5,subject27,9,0
BUBA120,spa,compass,0,1,5,subject27,9,0
BUBA120,spa,latch,0,0,6,subject27,9,0
BUBA120,spa,tripod,0,1,6,subject27,9,0
BUBA120,spa,scroll,0,0,6,subject27,9,0
BUBA120,spa,tongs,0,0,6,subject27,9,0
BUBA120,spa,sphinx,0,1,6,subject27,9,0
BUBA120,spa,yoke,0,0,6,subject27,9,0
BUBA120,spa,trellis,0,0,6,subject27,9,0
BUBA120,spa,protractor,0,0,6,subject27,9,0
BUBA120,spa,abacus,0,1,6,subject27,9,0
